id_cliente,nombre_tienda,subcategoria,monto,metodo_pago,esencial,categoria_principal
USR_279,Administracion Lopez,alquiler_y_expensas,50718.32,tarjeta_debito,TRUE,Hogar
USR_089,HBO Max,suscripciones_digitales,63581.4,transferencia,FALSE,Entretenimiento
USR_232,Granja San Jose,carniceria_y_granja,92913.59,tarjeta_debito,TRUE,Alimentacion
USR_284,Galeno,cobertura_medica,31032.12,tarjeta_credito,TRUE,Salud
USR_345,Edenor,servicios_basicos,111309.45,tarjeta_credito,TRUE,Hogar
USR_204,Metrogas,servicios_basicos,45800.11,saldo_billetera,TRUE,Hogar
USR_285,Hospital Italiano,atencion_medica,2900.62,saldo_billetera,TRUE,Salud
USR_379,Carrefour,supermercado,6826.04,tarjeta_credito,TRUE,Alimentacion
USR_358,Swiss Medical,cobertura_medica,110238.74,tarjeta_debito,TRUE,Salud
USR_395,Jumbo,supermercado,43356.29,tarjeta_debito,TRUE,Alimentacion
USR_120,Rappi,delivery,20969.04,transferencia,FALSE,Alimentacion
USR_115,Visa Pago Tarjeta,pago_tarjetas,11452.48,tarjeta_credito,TRUE,Finanzas
USR_153,YPF,combustible,49483.09,saldo_billetera,TRUE,Transporte
USR_021,Peluqueria Estilos,cuidado_personal,74168.84,tarjeta_credito,FALSE,Entretenimiento
USR_227,Movistar,servicios_basicos,80971.64,saldo_billetera,TRUE,Hogar
USR_092,Nike,indumentaria,86660.58,tarjeta_debito,FALSE,Entretenimiento
USR_314,MercadoPago Transferencia,transferencias,87433.91,tarjeta_debito,FALSE,Finanzas
USR_082,Laboratorio,atencion_medica,47268.2,tarjeta_debito,TRUE,Salud
USR_251,Telepase,peajes,88219.92,transferencia,TRUE,Transporte
USR_109,Amazon Prime,suscripciones_digitales,108761.64,saldo_billetera,FALSE,Entretenimiento
USR_013,Jumbo,supermercado,114426.43,tarjeta_credito,TRUE,Alimentacion
USR_288,Hospital Italiano,atencion_medica,50068.27,tarjeta_credito,TRUE,Salud
USR_041,Levis,indumentaria,49029.38,transferencia,FALSE,Entretenimiento
USR_346,AFIP,impuestos,68202.81,tarjeta_credito,TRUE,Finanzas
USR_255,Adidas,indumentaria,3491.79,efectivo,FALSE,Entretenimiento
USR_045,Granja San Jose,carniceria_y_granja,106720.78,tarjeta_credito,TRUE,Alimentacion
USR_230,AUSA Peajes,peajes,68417.29,saldo_billetera,TRUE,Transporte
USR_125,Polleria,carniceria_y_granja,50517.37,saldo_billetera,TRUE,Alimentacion
USR_292,AFIP,impuestos,89704.73,tarjeta_credito,TRUE,Finanzas
USR_100,AFIP,impuestos,113734.9,saldo_billetera,TRUE,Finanzas
USR_434,Telepase,peajes,55390.01,efectivo,TRUE,Transporte
USR_071,Trenes Argentinos,transporte_publico,42743.48,saldo_billetera,TRUE,Transporte
USR_246,Administracion Lopez,alquiler_y_expensas,75288.59,transferencia,TRUE,Hogar
USR_234,Cabify,taxi_y_apps,59146.38,tarjeta_debito,FALSE,Transporte
USR_010,Envio de dinero,transferencias,52453.33,efectivo,FALSE,Finanzas
USR_443,Laboratorio,atencion_medica,60523.72,efectivo,TRUE,Salud
USR_281,Shell,combustible,29303.16,transferencia,TRUE,Transporte
USR_480,AGIP,impuestos,40191.34,tarjeta_debito,TRUE,Finanzas
USR_091,PedidosYa,delivery,19341.02,efectivo,FALSE,Alimentacion
USR_296,Swiss Medical,cobertura_medica,101766.56,tarjeta_debito,TRUE,Salud
USR_429,Barberia,cuidado_personal,28062.67,tarjeta_debito,FALSE,Entretenimiento
USR_002,Envio de dinero,transferencias,8476.87,tarjeta_credito,FALSE,Finanzas
USR_420,MercadoPago Transferencia,transferencias,92484.68,tarjeta_credito,FALSE,Finanzas
USR_451,Netflix,suscripciones_digitales,25774.66,saldo_billetera,FALSE,Entretenimiento
USR_460,Amazon Prime,suscripciones_digitales,16922.54,tarjeta_credito,FALSE,Entretenimiento
USR_118,Levis,indumentaria,71075.51,tarjeta_credito,FALSE,Entretenimiento
USR_223,Autopistas del Sol,peajes,50560.8,tarjeta_credito,TRUE,Transporte
USR_104,Transferencia a Juan,transferencias,59116.5,efectivo,FALSE,Finanzas
USR_031,Antares,restaurante,66454.2,efectivo,FALSE,Alimentacion
USR_412,Montagne,hobbies_y_deportes,1526.96,tarjeta_debito,FALSE,Entretenimiento
USR_357,Antares,restaurante,96712.96,efectivo,FALSE,Alimentacion
USR_209,Uber,taxi_y_apps,17913.85,tarjeta_debito,FALSE,Transporte
USR_104,Carga SUBE,transporte_publico,115190.4,transferencia,TRUE,Transporte
USR_410,AGIP,impuestos,2066.9,efectivo,TRUE,Finanzas
USR_262,Vivero Las Plantas,mantenimiento_y_muebles,88372.59,saldo_billetera,FALSE,Hogar
USR_243,Taller Mecanico,mantenimiento_vehicular,113377.31,transferencia,TRUE,Transporte
USR_403,Consorcio Edificio,alquiler_y_expensas,1852.5,transferencia,TRUE,Hogar
USR_373,Carga SUBE,transporte_publico,79690.41,efectivo,TRUE,Transporte
USR_283,PedidosYa,delivery,25561.98,efectivo,FALSE,Alimentacion
USR_150,Transferencia a Juan,transferencias,94912.04,tarjeta_credito,FALSE,Finanzas
USR_335,Carga SUBE,transporte_publico,66056.34,transferencia,TRUE,Transporte
USR_069,Galeno,cobertura_medica,104993.24,efectivo,TRUE,Salud
USR_113,Ferreteria El Clavo,mantenimiento_y_muebles,107861.54,transferencia,FALSE,Hogar
USR_495,Telepase,peajes,42355.06,saldo_billetera,TRUE,Transporte
USR_296,Shell,combustible,27951.43,tarjeta_credito,TRUE,Transporte
USR_041,Vivero Las Plantas,mantenimiento_y_muebles,71678.84,tarjeta_credito,FALSE,Hogar
USR_487,Didi,taxi_y_apps,91504.56,efectivo,FALSE,Transporte
USR_019,Ferreteria El Clavo,mantenimiento_y_muebles,89059.87,tarjeta_debito,FALSE,Hogar
USR_125,Zara,indumentaria,23103.63,tarjeta_credito,FALSE,Entretenimiento
USR_491,Amazon Prime,suscripciones_digitales,110751.96,saldo_billetera,FALSE,Entretenimiento
USR_422,Galeno,cobertura_medica,17373.68,tarjeta_debito,TRUE,Salud
USR_041,Laboratorio,atencion_medica,11857.1,tarjeta_debito,TRUE,Salud
USR_401,Galeno,cobertura_medica,78645.39,transferencia,TRUE,Salud
USR_258,Consorcio Edificio,alquiler_y_expensas,78321.99,saldo_billetera,TRUE,Hogar
USR_461,Vantage,farmacia,12266.21,tarjeta_debito,TRUE,Salud
USR_323,Hospital Italiano,atencion_medica,115922.11,tarjeta_debito,TRUE,Salud
USR_494,Laboratorio,atencion_medica,2790.27,transferencia,TRUE,Salud
USR_072,Hospital Italiano,atencion_medica,6635.33,efectivo,TRUE,Salud
USR_250,Carga SUBE,transporte_publico,29015.44,tarjeta_debito,TRUE,Transporte
USR_358,Trenes Argentinos,transporte_publico,17976.99,transferencia,TRUE,Transporte
USR_118,Movistar,servicios_basicos,39129.18,efectivo,TRUE,Hogar
USR_476,Inmobiliaria Sur,alquiler_y_expensas,81843.81,efectivo,TRUE,Hogar
USR_272,Swiss Medical,cobertura_medica,111036.81,tarjeta_credito,TRUE,Salud
USR_229,Vantage,farmacia,60098.86,tarjeta_credito,TRUE,Salud
USR_247,Amex,pago_tarjetas,76354.34,transferencia,TRUE,Finanzas
USR_178,ARBA,impuestos,108527.98,tarjeta_debito,TRUE,Finanzas
USR_093,Telepase,peajes,10669.36,tarjeta_credito,TRUE,Transporte
USR_369,Taxi Premium,taxi_y_apps,78747.13,transferencia,FALSE,Transporte
USR_350,Transferencia a Juan,transferencias,105270.96,saldo_billetera,FALSE,Finanzas
USR_213,Polleria,carniceria_y_granja,81978.82,efectivo,TRUE,Alimentacion
USR_147,HBO Max,suscripciones_digitales,74564.2,tarjeta_credito,FALSE,Entretenimiento
USR_294,Cabify,taxi_y_apps,74419.36,tarjeta_credito,FALSE,Transporte
USR_202,Chino El Sol,supermercado,115700.03,tarjeta_debito,TRUE,Alimentacion
USR_239,MercadoPago Transferencia,transferencias,46471.8,tarjeta_credito,FALSE,Finanzas
USR_063,Polleria,carniceria_y_granja,70697.81,efectivo,TRUE,Alimentacion
USR_492,Neumaticos,mantenimiento_vehicular,104570.89,efectivo,TRUE,Transporte
USR_477,Carniceria Los Hermanos,carniceria_y_granja,64980.21,tarjeta_credito,TRUE,Alimentacion
USR_152,Peluqueria Estilos,cuidado_personal,54758.14,saldo_billetera,FALSE,Entretenimiento
USR_173,ARBA,impuestos,93178.36,transferencia,TRUE,Finanzas
USR_207,Canchas de Futbol,hobbies_y_deportes,24953.38,tarjeta_debito,FALSE,Entretenimiento
USR_318,Movistar,servicios_basicos,2650.16,efectivo,TRUE,Hogar
USR_260,Ferreteria El Clavo,mantenimiento_y_muebles,3157.62,efectivo,FALSE,Hogar
USR_255,HBO Max,suscripciones_digitales,79571.17,saldo_billetera,FALSE,Entretenimiento
USR_067,AGIP,impuestos,24887.62,tarjeta_debito,TRUE,Finanzas
USR_280,AFIP,impuestos,84538.8,transferencia,TRUE,Finanzas
USR_369,Steam Games,hobbies_y_deportes,114889.15,efectivo,FALSE,Entretenimiento
USR_476,Taller Mecanico,mantenimiento_vehicular,88910.13,tarjeta_credito,TRUE,Transporte
USR_339,Amex,pago_tarjetas,22647.56,saldo_billetera,TRUE,Finanzas
USR_459,Antares,restaurante,63972.73,saldo_billetera,FALSE,Alimentacion
USR_254,Adidas,indumentaria,14255.46,transferencia,FALSE,Entretenimiento
USR_489,Vantage,farmacia,81978.65,tarjeta_debito,TRUE,Salud
USR_219,Puma,combustible,28405.97,efectivo,TRUE,Transporte
USR_181,OSDE,cobertura_medica,43779.49,saldo_billetera,TRUE,Salud
USR_381,Carniceria Los Hermanos,carniceria_y_granja,26826.76,saldo_billetera,TRUE,Alimentacion
USR_237,Centro de Estetica,cuidado_personal,100771.53,tarjeta_debito,FALSE,Entretenimiento
USR_057,Inmobiliaria Sur,alquiler_y_expensas,31572.71,tarjeta_credito,TRUE,Hogar
USR_070,Consorcio Edificio,alquiler_y_expensas,113878.57,efectivo,TRUE,Hogar
USR_264,ARBA,impuestos,66375.5,transferencia,TRUE,Finanzas
USR_272,Telepase,peajes,18231.63,tarjeta_debito,TRUE,Transporte
USR_453,AFIP,impuestos,46428.65,saldo_billetera,TRUE,Finanzas
USR_015,Galeno,cobertura_medica,116042.75,tarjeta_credito,TRUE,Salud
USR_169,Farmacia Dr Ahorro,farmacia,31877.29,efectivo,TRUE,Salud
USR_245,Vivero Las Plantas,mantenimiento_y_muebles,107130.05,tarjeta_credito,FALSE,Hogar
USR_237,OSDE,cobertura_medica,113564.31,tarjeta_debito,TRUE,Salud
USR_081,Polleria,carniceria_y_granja,27603.74,efectivo,TRUE,Alimentacion
USR_326,ARBA,impuestos,113117.15,tarjeta_credito,TRUE,Finanzas
USR_013,PedidosYa,delivery,90950.7,tarjeta_credito,FALSE,Alimentacion
USR_151,Farmacia Dr Ahorro,farmacia,107941.27,efectivo,TRUE,Salud
USR_206,AySA,servicios_basicos,44845.9,tarjeta_credito,TRUE,Hogar
USR_295,Farmacia Dr Ahorro,farmacia,26427.92,efectivo,TRUE,Salud
USR_496,Netflix,suscripciones_digitales,86749.73,efectivo,FALSE,Entretenimiento
USR_030,OSDE,cobertura_medica,50609.58,tarjeta_credito,TRUE,Salud
USR_453,Metrogas,servicios_basicos,115265.33,efectivo,TRUE,Hogar
USR_037,MercadoPago Transferencia,transferencias,82877.4,tarjeta_credito,FALSE,Finanzas
USR_166,Neumaticos,mantenimiento_vehicular,49702.9,transferencia,TRUE,Transporte
USR_456,Chino El Sol,supermercado,76816.32,tarjeta_debito,TRUE,Alimentacion
USR_046,Montagne,hobbies_y_deportes,94670.53,tarjeta_debito,FALSE,Entretenimiento
USR_059,AySA,servicios_basicos,62958.1,efectivo,TRUE,Hogar
USR_417,Rappi,delivery,61240.6,tarjeta_credito,FALSE,Alimentacion
USR_087,Centro de Estetica,cuidado_personal,48283.84,efectivo,FALSE,Entretenimiento
USR_063,Carrefour,supermercado,18869.31,efectivo,TRUE,Alimentacion
USR_217,OSDE,cobertura_medica,34447.56,tarjeta_debito,TRUE,Salud
USR_494,Adidas,indumentaria,119899.36,transferencia,FALSE,Entretenimiento
USR_416,Spotify,suscripciones_digitales,112913.35,tarjeta_debito,FALSE,Entretenimiento
USR_073,Levis,indumentaria,54100.16,tarjeta_credito,FALSE,Entretenimiento
USR_376,ARBA,impuestos,87341.53,tarjeta_debito,TRUE,Finanzas
USR_130,Jumbo,supermercado,57522.03,saldo_billetera,TRUE,Alimentacion
USR_010,Metrogas,servicios_basicos,44848.07,tarjeta_debito,TRUE,Hogar
USR_271,Ferreteria El Clavo,mantenimiento_y_muebles,36618.11,saldo_billetera,FALSE,Hogar
USR_095,Levis,indumentaria,87988.23,tarjeta_credito,FALSE,Entretenimiento
USR_334,Vivero Las Plantas,mantenimiento_y_muebles,34893.74,efectivo,FALSE,Hogar
USR_019,Telepase,peajes,14334.64,tarjeta_credito,TRUE,Transporte
USR_407,Movistar,servicios_basicos,117526.81,tarjeta_debito,TRUE,Hogar
USR_367,Personal Flow,servicios_basicos,39485.1,efectivo,TRUE,Hogar
USR_095,Amex,pago_tarjetas,7624.74,tarjeta_credito,TRUE,Finanzas
USR_356,Centro Medico,atencion_medica,37549.35,transferencia,TRUE,Salud
USR_121,Uber,taxi_y_apps,15719.41,efectivo,FALSE,Transporte
USR_291,Farmacity,farmacia,119267.14,saldo_billetera,TRUE,Salud
USR_023,Farmacia Dr Ahorro,farmacia,111058.18,transferencia,TRUE,Salud
USR_106,AUSA Peajes,peajes,11561.18,transferencia,TRUE,Transporte
USR_199,Granja San Jose,carniceria_y_granja,6590.35,transferencia,TRUE,Alimentacion
USR_359,Cabify,taxi_y_apps,101394.09,tarjeta_debito,FALSE,Transporte
USR_300,OSDE,cobertura_medica,119454.28,tarjeta_debito,TRUE,Salud
USR_227,Sodimac,mantenimiento_y_muebles,50831.02,transferencia,FALSE,Hogar
USR_124,AGIP,impuestos,69689.52,efectivo,TRUE,Finanzas
USR_114,Shell,combustible,29185.99,transferencia,TRUE,Transporte
USR_077,Axion,combustible,59708.44,efectivo,TRUE,Transporte
USR_406,Personal Flow,servicios_basicos,101408.63,tarjeta_credito,TRUE,Hogar
USR_402,Centro Medico,atencion_medica,83192.52,tarjeta_debito,TRUE,Salud
USR_129,MercadoPago Transferencia,transferencias,22522.88,saldo_billetera,FALSE,Finanzas
USR_078,Consorcio Edificio,alquiler_y_expensas,97318.52,tarjeta_credito,TRUE,Hogar
USR_061,Lubricentro,mantenimiento_vehicular,35728.47,efectivo,TRUE,Transporte
USR_321,Canchas de Futbol,hobbies_y_deportes,18638.94,saldo_billetera,FALSE,Entretenimiento
USR_177,OSDE,cobertura_medica,107181.53,saldo_billetera,TRUE,Salud
USR_201,Inmobiliaria Sur,alquiler_y_expensas,93045.13,transferencia,TRUE,Hogar
USR_193,Personal Flow,servicios_basicos,26940.87,tarjeta_credito,TRUE,Hogar
USR_246,Swiss Medical,cobertura_medica,97575.6,saldo_billetera,TRUE,Salud
USR_350,Inmobiliaria Sur,alquiler_y_expensas,69804.55,saldo_billetera,TRUE,Hogar
USR_393,Movistar,servicios_basicos,87214.86,transferencia,TRUE,Hogar
USR_272,Burger King,restaurante,64997,tarjeta_credito,FALSE,Alimentacion
USR_067,Autopistas del Sol,peajes,10850.29,tarjeta_debito,TRUE,Transporte
USR_312,Steam Games,hobbies_y_deportes,115555.08,saldo_billetera,FALSE,Entretenimiento
USR_304,ARBA,impuestos,50676.52,saldo_billetera,TRUE,Finanzas
USR_007,AGIP,impuestos,22705.37,transferencia,TRUE,Finanzas
USR_076,Taller Mecanico,mantenimiento_vehicular,70500.01,saldo_billetera,TRUE,Transporte
USR_313,Polleria,carniceria_y_granja,29641.93,tarjeta_debito,TRUE,Alimentacion
USR_409,Edenor,servicios_basicos,57693.18,tarjeta_debito,TRUE,Hogar
USR_350,Consorcio Edificio,alquiler_y_expensas,42331.92,transferencia,TRUE,Hogar
USR_149,Envio de dinero,transferencias,62964,transferencia,FALSE,Finanzas
USR_071,ARBA,impuestos,97131.79,transferencia,TRUE,Finanzas
USR_210,Centro de Estetica,cuidado_personal,92880.91,tarjeta_debito,FALSE,Entretenimiento
USR_475,Hospital Italiano,atencion_medica,61092.31,efectivo,TRUE,Salud
USR_352,Steam Games,hobbies_y_deportes,47986.5,saldo_billetera,FALSE,Entretenimiento
USR_113,Rappi,delivery,8682.04,transferencia,FALSE,Alimentacion
USR_165,Farmacity,farmacia,100483.52,tarjeta_debito,TRUE,Salud
USR_167,Farmacia Dr Ahorro,farmacia,1149.85,tarjeta_debito,TRUE,Salud
USR_454,Amazon Prime,suscripciones_digitales,90786,tarjeta_debito,FALSE,Entretenimiento
USR_073,Nike,indumentaria,63863.31,saldo_billetera,FALSE,Entretenimiento
USR_409,Taller Mecanico,mantenimiento_vehicular,59102.6,tarjeta_credito,TRUE,Transporte
USR_454,Granja San Jose,carniceria_y_granja,58671.36,saldo_billetera,TRUE,Alimentacion
USR_325,Antares,restaurante,84764.9,tarjeta_credito,FALSE,Alimentacion
USR_446,ARBA,impuestos,72704.15,saldo_billetera,TRUE,Finanzas
USR_264,Amex,pago_tarjetas,3996.7,efectivo,TRUE,Finanzas
USR_379,Consorcio Edificio,alquiler_y_expensas,103237.91,tarjeta_debito,TRUE,Hogar
USR_160,Polleria,carniceria_y_granja,82225.97,tarjeta_credito,TRUE,Alimentacion
USR_211,Ferreteria El Clavo,mantenimiento_y_muebles,2745.38,efectivo,FALSE,Hogar
USR_435,Transferencia a Juan,transferencias,80404.27,efectivo,FALSE,Finanzas
USR_212,Galeno,cobertura_medica,18758.4,saldo_billetera,TRUE,Salud
USR_445,Carga SUBE,transporte_publico,90360.35,transferencia,TRUE,Transporte
USR_247,Didi,taxi_y_apps,117298.25,transferencia,FALSE,Transporte
USR_429,Shell,combustible,90069.28,transferencia,TRUE,Transporte
USR_110,Barberia,cuidado_personal,35286.27,transferencia,FALSE,Entretenimiento
USR_087,Steam Games,hobbies_y_deportes,20310.49,tarjeta_credito,FALSE,Entretenimiento
USR_450,Didi,taxi_y_apps,94194.67,saldo_billetera,FALSE,Transporte
USR_133,Cabify,taxi_y_apps,49875.89,tarjeta_credito,FALSE,Transporte
USR_098,Burger King,restaurante,3404.58,tarjeta_credito,FALSE,Alimentacion
USR_417,Consorcio Edificio,alquiler_y_expensas,48782.66,efectivo,TRUE,Hogar
USR_394,Administracion Lopez,alquiler_y_expensas,93650.59,transferencia,TRUE,Hogar
USR_059,Peluqueria Estilos,cuidado_personal,85174.6,efectivo,FALSE,Entretenimiento
USR_299,AUSA Peajes,peajes,2245.74,saldo_billetera,TRUE,Transporte
USR_080,Metrogas,servicios_basicos,111063.25,efectivo,TRUE,Hogar
USR_474,Carniceria Los Hermanos,carniceria_y_granja,2976.37,efectivo,TRUE,Alimentacion
USR_043,OSDE,cobertura_medica,67505.17,tarjeta_debito,TRUE,Salud
USR_048,Centro de Estetica,cuidado_personal,85843.7,tarjeta_credito,FALSE,Entretenimiento
USR_176,Swiss Medical,cobertura_medica,41658.29,transferencia,TRUE,Salud
USR_064,Sodimac,mantenimiento_y_muebles,12155.59,transferencia,FALSE,Hogar
USR_342,ARBA,impuestos,95593.45,saldo_billetera,TRUE,Finanzas
USR_225,PedidosYa,delivery,21558.65,transferencia,FALSE,Alimentacion
USR_174,AGIP,impuestos,90935.44,saldo_billetera,TRUE,Finanzas
USR_353,Transferencia a Juan,transferencias,89349.81,saldo_billetera,FALSE,Finanzas
USR_414,Spotify,suscripciones_digitales,95057.42,tarjeta_debito,FALSE,Entretenimiento
USR_409,Spotify,suscripciones_digitales,50961.75,efectivo,FALSE,Entretenimiento
USR_363,ARBA,impuestos,5473.89,efectivo,TRUE,Finanzas
USR_406,Farmacity,farmacia,62899.59,saldo_billetera,TRUE,Salud
USR_059,Montagne,hobbies_y_deportes,119445.53,saldo_billetera,FALSE,Entretenimiento
USR_412,Laboratorio,atencion_medica,41940.9,tarjeta_credito,TRUE,Salud
USR_073,Administracion Lopez,alquiler_y_expensas,35706.54,tarjeta_credito,TRUE,Hogar
USR_347,Spotify,suscripciones_digitales,20203.37,transferencia,FALSE,Entretenimiento
USR_390,Sodimac,mantenimiento_y_muebles,93949.65,tarjeta_credito,FALSE,Hogar
USR_029,PedidosYa,delivery,29877.58,efectivo,FALSE,Alimentacion
USR_256,Vivero Las Plantas,mantenimiento_y_muebles,45046.33,tarjeta_credito,FALSE,Hogar
USR_446,Levis,indumentaria,93810.47,tarjeta_debito,FALSE,Entretenimiento
USR_221,Cabify,taxi_y_apps,35171.87,saldo_billetera,FALSE,Transporte
USR_300,Rappi,delivery,29618.43,tarjeta_debito,FALSE,Alimentacion
USR_391,Netflix,suscripciones_digitales,90536.43,transferencia,FALSE,Entretenimiento
USR_495,ARBA,impuestos,47771.62,tarjeta_debito,TRUE,Finanzas
USR_319,Centro Medico,atencion_medica,49195.76,tarjeta_credito,TRUE,Salud
USR_251,Taxi Premium,taxi_y_apps,21248.3,efectivo,FALSE,Transporte
USR_370,Autopistas del Sol,peajes,10969.62,tarjeta_credito,TRUE,Transporte
USR_059,Pizzeria La Continental,restaurante,14067.29,tarjeta_debito,FALSE,Alimentacion
USR_075,MercadoPago Transferencia,transferencias,107230.02,tarjeta_debito,FALSE,Finanzas
USR_122,AGIP,impuestos,92644.73,efectivo,TRUE,Finanzas
USR_112,Easy,mantenimiento_y_muebles,46285.9,efectivo,FALSE,Hogar
USR_210,Amex,pago_tarjetas,115669.76,tarjeta_debito,TRUE,Finanzas
USR_027,Metrovias,transporte_publico,88736.3,efectivo,TRUE,Transporte
USR_329,Peluqueria Estilos,cuidado_personal,89951.61,tarjeta_debito,FALSE,Entretenimiento
USR_309,Envio de dinero,transferencias,95451.08,transferencia,FALSE,Finanzas
USR_482,OSDE,cobertura_medica,52340.05,saldo_billetera,TRUE,Salud
USR_025,Sodimac,mantenimiento_y_muebles,35175.65,tarjeta_debito,FALSE,Hogar
USR_400,Dia%,supermercado,43927.99,saldo_billetera,TRUE,Alimentacion
USR_382,AFIP,impuestos,25714.41,transferencia,TRUE,Finanzas
USR_231,Centro Medico,atencion_medica,22526.6,tarjeta_credito,TRUE,Salud
USR_438,AGIP,impuestos,7518.45,tarjeta_debito,TRUE,Finanzas
USR_399,Spotify,suscripciones_digitales,10916.37,transferencia,FALSE,Entretenimiento
USR_363,Vantage,farmacia,101971.06,tarjeta_debito,TRUE,Salud
USR_460,Vivero Las Plantas,mantenimiento_y_muebles,109793.98,saldo_billetera,FALSE,Hogar
USR_125,Consorcio Edificio,alquiler_y_expensas,56268.4,saldo_billetera,TRUE,Hogar
USR_431,Transferencia a Juan,transferencias,10015.72,efectivo,FALSE,Finanzas
USR_464,Taller Mecanico,mantenimiento_vehicular,17653.39,efectivo,TRUE,Transporte
USR_444,Consorcio Edificio,alquiler_y_expensas,31696.38,tarjeta_debito,TRUE,Hogar
USR_189,Nike,indumentaria,24493.69,saldo_billetera,FALSE,Entretenimiento
USR_187,Didi,taxi_y_apps,118062.37,efectivo,FALSE,Transporte
USR_349,AFIP,impuestos,99382.11,tarjeta_credito,TRUE,Finanzas
USR_047,Edenor,servicios_basicos,57970.66,transferencia,TRUE,Hogar
USR_023,Farmacia Dr Ahorro,farmacia,116196.78,tarjeta_debito,TRUE,Salud
USR_312,MercadoPago Transferencia,transferencias,51217.83,tarjeta_debito,FALSE,Finanzas
USR_033,Montagne,hobbies_y_deportes,71363.22,tarjeta_debito,FALSE,Entretenimiento
USR_196,Telepase,peajes,85395.53,tarjeta_debito,TRUE,Transporte
USR_148,Telepase,peajes,56108.32,efectivo,TRUE,Transporte
USR_069,Laboratorio,atencion_medica,14326.4,saldo_billetera,TRUE,Salud
USR_128,Uber,taxi_y_apps,71200.94,tarjeta_credito,FALSE,Transporte
USR_108,Amazon Prime,suscripciones_digitales,81918.58,transferencia,FALSE,Entretenimiento
USR_195,Amex,pago_tarjetas,108466,tarjeta_debito,TRUE,Finanzas
USR_093,Consorcio Edificio,alquiler_y_expensas,42903.56,saldo_billetera,TRUE,Hogar
USR_231,Swiss Medical,cobertura_medica,90917.34,efectivo,TRUE,Salud
USR_475,Carrefour,supermercado,37474.91,tarjeta_debito,TRUE,Alimentacion
USR_380,Centro de Estetica,cuidado_personal,51605.3,efectivo,FALSE,Entretenimiento
USR_282,Farmacity,farmacia,86879.96,tarjeta_debito,TRUE,Salud
USR_194,Neumaticos,mantenimiento_vehicular,106617.24,transferencia,TRUE,Transporte
USR_012,Granja San Jose,carniceria_y_granja,76573.69,tarjeta_debito,TRUE,Alimentacion
USR_497,Lubricentro,mantenimiento_vehicular,114800.44,transferencia,TRUE,Transporte
USR_001,Administracion Lopez,alquiler_y_expensas,34207.39,tarjeta_credito,TRUE,Hogar
USR_033,Ferreteria El Clavo,mantenimiento_y_muebles,47687.53,tarjeta_debito,FALSE,Hogar
USR_393,Mastercard,pago_tarjetas,13394.46,tarjeta_debito,TRUE,Finanzas
USR_072,Edenor,servicios_basicos,26684.36,saldo_billetera,TRUE,Hogar
USR_399,Adidas,indumentaria,4058.92,saldo_billetera,FALSE,Entretenimiento
USR_086,Spotify,suscripciones_digitales,16081.09,efectivo,FALSE,Entretenimiento
USR_099,Visa Pago Tarjeta,pago_tarjetas,60448.64,saldo_billetera,TRUE,Finanzas
USR_216,Envio de dinero,transferencias,32456.86,tarjeta_debito,FALSE,Finanzas
USR_011,YPF,combustible,17709.07,tarjeta_credito,TRUE,Transporte
USR_395,Antares,restaurante,27089.29,tarjeta_debito,FALSE,Alimentacion
USR_154,Pizzeria La Continental,restaurante,19191.29,tarjeta_debito,FALSE,Alimentacion
USR_323,Rappi,delivery,42223.81,tarjeta_credito,FALSE,Alimentacion
USR_237,Inmobiliaria Sur,alquiler_y_expensas,56385.42,tarjeta_credito,TRUE,Hogar
USR_313,Dia%,supermercado,89384.21,efectivo,TRUE,Alimentacion
USR_457,YPF,combustible,8064.79,efectivo,TRUE,Transporte
USR_080,Swiss Medical,cobertura_medica,3232.93,tarjeta_credito,TRUE,Salud
USR_447,Taller Mecanico,mantenimiento_vehicular,8481.84,tarjeta_debito,TRUE,Transporte
USR_451,Telepase,peajes,63858.94,saldo_billetera,TRUE,Transporte
USR_417,Peluqueria Estilos,cuidado_personal,51669.83,transferencia,FALSE,Entretenimiento
USR_137,Mastercard,pago_tarjetas,36643.88,tarjeta_credito,TRUE,Finanzas
USR_277,AGIP,impuestos,102051.44,efectivo,TRUE,Finanzas
USR_209,Chino El Sol,supermercado,68280.47,tarjeta_credito,TRUE,Alimentacion
USR_081,Granja San Jose,carniceria_y_granja,101804.71,tarjeta_credito,TRUE,Alimentacion
USR_309,AGIP,impuestos,21825.07,efectivo,TRUE,Finanzas
USR_215,Hospital Italiano,atencion_medica,50397.14,tarjeta_debito,TRUE,Salud
USR_327,Carga SUBE,transporte_publico,119683.19,tarjeta_credito,TRUE,Transporte
USR_107,Transferencia a Juan,transferencias,30041.52,saldo_billetera,FALSE,Finanzas
USR_209,Amex,pago_tarjetas,7408.83,transferencia,TRUE,Finanzas
USR_220,PedidosYa,delivery,38889.82,tarjeta_credito,FALSE,Alimentacion
USR_232,Vantage,farmacia,55981.55,saldo_billetera,TRUE,Salud
USR_094,Centro Medico,atencion_medica,94806.26,tarjeta_credito,TRUE,Salud
USR_037,Lubricentro,mantenimiento_vehicular,56090.43,saldo_billetera,TRUE,Transporte
USR_171,Farmacity,farmacia,100467.7,transferencia,TRUE,Salud
USR_386,Consorcio Edificio,alquiler_y_expensas,59468.88,tarjeta_debito,TRUE,Hogar
USR_378,Vivero Las Plantas,mantenimiento_y_muebles,21021.24,tarjeta_credito,FALSE,Hogar
